,name
63019,Drowsinil M 10mg/120mg Tablet
63020,Dibsan 2mg/500mg/15mg Tablet SR
63021,DP Fol 10mg/10mg/2.5mg Tablet
63022,Dosmozol 40mg Tablet
63023,Defmune 6mg Tablet
63024,Drolab M 80mg/250mg Tablet
63025,Dclonac-P Tablet
63026,Daff 6mg Tablet
63027,Docrab-LS Capsule SR
63028,Docitin 20mg Injection
63029,Diclolix MR 250mg/50mg/325mg Tablet
63030,Dinum-SP Tablet
63031,Drozon 80mg Tablet
63032,Dolmundin 200mg Tablet
63033,Decadurakop 50mg Injection
63034,Deprox 100mg Tablet
63035,Daztra 25mg Tablet
63036,Demox CV Kid 200 mg/28.5 mg Tablet
63037,Diplena-T Tablet
63038,Drovera 80mg Injection
63039,Defdis 6mg Tablet
63040,Dotace 1.25mg Tablet
63041,Daunobin 20mg Injection
63042,Dezox AC 100mg/500mg Tablet
63043,Dynorox TZ 500mg/600mg Tablet
63044,Deczole D 10mg/40mg Tablet
63045,Drumol Injection
63046,Dase D 50mg/10mg Tablet
63047,Diclodale MR 250mg/50mg/325mg Tablet
63048,Diclopin MR 250mg/50mg/325mg Tablet
63049,Defzakop 6mg Tablet
63050,Diclolyn S 50mg/10mg Tablet
63051,Dflame S 50mg/10mg Tablet
63052,DavaIndia Glibenclamide 5mg Tablet
63053,D-Clob 10 Tablet
63054,Deltanac-PT Tablet
63055,Dypex S 50mg/325mg/10mg Tablet
63056,Dilci 90mg Tablet SR
63057,Demox CV Kid 200 mg/28.5 mg Tablet
63058,Daztra 25mg Tablet
63059,Deprox 100mg Tablet
63060,Doxofix 50mg Dry Syrup
63061,Docef 50mg Dry Syrup
63062,Dazcef 500 Injection
63063,Docecad 120mg Injection
63064,Declan Fast 75mg Injection
63065,Decagos 50mg Injection
63066,D Mef 80mg/250mg Tablet
63067,Dezox AC 100mg/500mg Tablet
63068,Daunobin 20mg Injection
63069,Defotis 6mg Tablet
63070,Drumol Injection
63071,Dazgest 200mg Capsule
63072,Drovera 80mg Injection
63073,Diplena-T Tablet
63074,Delspas 20mg/500mg Tablet
63075,Dolsym P 100mg/325mg Tablet
63076,Droact MF 80mg/250mg Tablet
63077,D 150mg/1gm/1gm Kit
63078,Divawave OD 500mg Tablet ER
63079,Drosy 80mg Tablet
63080,Dolozin 50 mg/2 mg Tablet
63081,Dranzen D 50mg/10mg Tablet
63082,Dicmax AQ 75mg Injection
63083,Dicef CV 250mg/125mg Tablet
63084,Dicef 1gm Injection
63085,Daibi K@re Tablet SR
63086,D Tron 2mg Injection
63087,Deflomic 30mg Tablet
63088,Diasten 50mg Capsule
63089,Docetrust 120 Injection
63090,Duxel 40mg Tablet
63091,Diclozed 75mg Injection
63092,Dicmel P Tablet
63093,Dol Bact 2% Cream
63094,Diabnil 5mg Tablet
63095,Dexin Kid 125mg Tablet
63096,D Cefo 200mg Tablet DT
63097,Doc Itra 1% Cream
63098,Dezarite 6mg Tablet
63099,Dronex Syrup
63100,Dronex C 200mg/125mg Tablet
63101,Dexsup 5mg/2mg/10mg Soft Gelatin Capsule
63102,Defamore 6mg Tablet
63103,Dicron 25mg Injection
63104,Divlaza 6mg Tablet
63105,Difam MR Tablet
63106,Diapex M 2mg/500mg Tablet
63107,Dico P 50mg/500mg Tablet
63108,Diclom-SP 50mg/10mg Tablet
63109,Domlyx 1mg Oral Drops
63110,Doc-Fast Injection
63111,Decolgen Oral Drops
63112,Domci 10mg/20mg Capsule
63113,Doxif A 400mg/30mg Tablet
63114,Delcold Syrup
63115,Depath 6mg Tablet
63116,Depofine 40mg Injection
63117,Deploxti N 20mg Tablet
63118,Dicpac 50mg/500mg/10mg Tablet SR
63119,Dzspin 6mg Tablet
63120,Diarel 400mg/600mg Tablet
63121,Dymeclone Plus 20mg/500mg Tablet
63122,D Nipa 100mg/500mg Tablet
63123,Duragest 200mg Injection
63124,Duzole 150mg Tablet
63125,Dromin DM 80mg/250mg Tablet
63126,Drotrex-MF 80mg/250mg Tablet
63127,Dimpy O 2mg/5ml Syrup
63128,Diafur Plus Tablet
63129,Docecad 20mg Injection
63130,Drocet MT Syrup
63131,Diasis Syrup
63132,Daigo GM Tablet
63133,Drotac 80mg/250mg Tablet
63134,Drapan Injection
63135,Deogel Syrup
63136,Divos 10 Tablet
63137,Domzest 10mg Tablet
63138,Dorcet-L Tablet
63139,Ducoxib 90mg Tablet
63140,DLX 40mg Tablet
63141,Dewgel A Suspension
63142,Dololife 250 Oral Suspension
63143,Dvcold Tablet
63144,Decavolin 25mg Injection
63145,Decawin 25mg Injection
63146,Diford SP 50mg/325mg/10mg Tablet
63147,Dan 25mg Injection
63148,Digip Oral Drops
63149,Defiz 6mg Tablet
63150,Drotafit-M Tablet
63151,Dokim 200 Tablet DT
63152,Darcy 50 Injection
63153,Doloroff 25mg Tablet
63154,Dorimark 500mg Injection
63155,D Vastin 40mg Tablet
63156,Diczen SP 50mg/325mg/10mg Tablet
63157,Diberyl PM 2mg/500mg/15mg Tablet SR
63158,Diopan-D Tablet
63159,Doritune 500 Injection
63160,Dexapar Eye Drop
63161,Drolate 50mg Injection
63162,Darvibact Lotion
63163,Donoclox Plus Tablet
63164,Duxel 60mg Tablet
63165,Dorin 10mg/150mg Tablet
63166,Dicorex Injection
63167,Daidec 50mg Injection
63168,Dcoxy-P Tablet
63169,Dorin-M 40mg/250mg Tablet
63170,Dicolix-P Tablet
63171,Diserex 50mg/10mg Tablet
63172,Deltowin P 100mg/325mg Tablet
63173,Daltum 250mg Tablet
63174,Domaci Forte Tablet
63175,Domser 20mg Capsule
63176,Droxypil 125mg Tablet DT
63177,Duomox Kid Tablet
63178,Dilox Plus Capsule
63179,Deflakan 6mg Tablet
63180,Defloba 6mg Tablet
63181,DavaIndia Lisinopril 5mg Tablet
63182,Denip 50 mg/125 mg Syrup
63183,Daliza 250mg Tablet
63184,Difcare SP 50mg/325mg/15mg Tablet
63185,Dione 75mg Injection
63186,Drolyte MF 80mg/250mg Tablet
63187,Donac-Plus Tablet
63188,Deseroid 6mg Tablet
63189,Dultin 40mg Tablet
63190,Drosia Injection
63191,Dolozap 100mg/325mg Tablet
63192,Difee MR 100mg/4mg Tablet
63193,Drazit 200 Oral Solution
63194,D Glim M 1mg/500mg Tablet
63195,Delcolic MF 80 mg/250 mg Tablet
63196,Dolozap 100mg/325mg Tablet
63197,Delcolic MF 80 mg/250 mg Tablet
63198,Difee MR 100mg/4mg Tablet
63199,Deflocin 200 Tablet
63200,Drovac DM 80mg/250mg Tablet
63201,Daslit Plus Tablet
63202,Dysim 50mg Tablet
63203,Dilept 5mg/850mg Tablet
63204,Degrain Oral Suspension
63205,D Therm 650mg Tablet
63206,Dynather-L Tablet
63207,Diocalm Plus 125mg/5ml/5mg/5ml Syrup
63208,DavaIndia Aspirin+Clopidogrel 150mg/75mg Tablet
63209,Depapod 100mg Tablet DT
63210,Diroz 20mg Tablet
63211,Doxion 200mg Tablet
63212,Defonex 500mg/500mg Injection
63213,Doxpen 1000mg Injection
63214,Drudrol 500mg Injection
63215,Deboxy 1% Ophthalmic Solution
63216,Delsta Injection
63217,Dreza Oral Suspension
63218,Dinsa 50 mg/100 mg Capsule
63219,Defgail 6mg Tablet
63220,Droxypil 250mg Tablet DT
63221,Dacarb 200mg Injection
63222,Danstero 4mg Tablet MD
63223,Deftar 6mg Tablet
63224,Desimox CV 1000mg/200mg Injection
63225,Domlit 10mg Tablet MD
63226,Dazcid OS Oral Suspension
63227,Dinsa 50 mg/100 mg Capsule
63228,Drupan 40mg Tablet
63229,Dreza Oral Suspension
63230,Deftar 6mg Tablet
63231,Danstero 4mg Tablet MD
63232,Dran Plus 40mg/100mg Tablet
63233,Dventure Dry Syrup
63234,Domlit 10mg Tablet MD
63235,Dolsten-SP Tablet
63236,Diknimol-P Tablet
63237,Doltrip BR DS 180mg/96mg/200mg Tablet
63238,Dezel D 30mg/20mg Capsule SR
63239,Divalin 750mg Tablet
63240,Delexit Depot 20mg Injection
63241,Dolentia 50mg Tablet
63242,D Flaz 6mg Oral Suspension
63243,Ditorab D 30mg/20mg Capsule SR
63244,DOMEPRAZ TABLET
63245,Disar 50mg/10mg Tablet
63246,Dnipac-SP Tablet
63247,Dazflox 500mg Tablet
63248,Domgerd D 30mg/20mg Capsule SR
63249,Deflena Oral Suspension
63250,Dikfast-BR Tablet
63251,Destirone 2mg Oral Drops
63252,Dolexo SP 50mg/325mg/10mg Tablet
63253,Defender Dry Syrup
63254,Dazmont-L Syrup
63255,Deni SP 100mg/325mg/15mg Tablet
63256,Delexit Depot 20mg Injection
63257,Dikfast-BR Tablet
63258,Doceon 80mg Injection
63259,Direkt 500mg Tablet
63260,Destirone 2mg Oral Drops
63261,Dinflam MR 250mg/50mg/325mg Tablet
63262,Diclonac 0.1% Injection
63263,Diltara 30mg Tablet
63264,Demonte Kid Tablet
63265,D Kam 0.5mg Tablet
63266,Dinspor 125mg Oral Suspension
63267,Duct CV 200mg/125mg Tablet
63268,Docser 100mg Tablet
63269,DavaIndia Losartan 25mg Tablet
63270,Domiron Suspension
63271,Dutrip-Forte Tablet
63272,Dalpan D 30mg/40mg Capsule SR
63273,DavaIndia Diltiazem 60mg Tablet
63274,Domtel 10mg Tablet
63275,DavaIndia Prochlorperazine 5mg Tablet
63276,Dalpan D 10mg/40mg Tablet
63277,Dilmox CV 200 mg/28.5 mg Dry Syrup
63278,Dicam 250mg/250mg Capsule
63279,Dralof-OZ Tablet
63280,Dicron 50mg Tablet
63281,Delestron 200mg Capsule
63282,Deflocin OZ Syrup
63283,Drovil-M Tablet
63284,Dazowin 500mg Tablet
63285,Dic 75mg Injection
63286,Depain SP 50mg/325mg/10mg Tablet
63287,Drovil-M Tablet
63288,Deca Ndr 25mg Injection
63289,DavaIndia Diltiazem 60mg Tablet
63290,Deflocin OZ Syrup
63291,Domiron Suspension
63292,Delestron 200mg Capsule
63293,Dicron 50mg Tablet
63294,Dicam 250mg/250mg Capsule
63295,Dralof-OZ Tablet
63296,Dutrip-Forte Tablet
63297,Dorcold Fast Tablet
63298,D Carnox P 8mg/325mg Tablet
63299,Dalcuf DX Syrup
63300,Dobonis 250mg Injection
63301,Daslit D 50mg/10mg Tablet
63302,Dolense Injection
63303,Dazowin 500mg Tablet
63304,Dikol P Tablet
63305,Defqor 6 Tablet
63306,Dotasan M 80mg/250mg Tablet
63307,Dofcet 10mg Tablet
63308,Dytrim DS 800mg/160mg Tablet
63309,Dorocort Injection
63310,Dto 200 mg/600 mg Suspension
63311,Drovat 20mg Injection
63312,Doroflox NF Cream
63313,Doltam 500mg Syrup
63314,Dexokof Syrup
63315,Dic OM Capsule
63316,Dotstat 5mg Tablet
63317,Dinrab 20mg Tablet
63318,Diford P 50mg/325mg Tablet
63319,Dopsy 10mg/10mg Tablet
63320,Dicloser Tablet
63321,Dicoliv 25mg Injection
63322,Daceflam SP Tablet
63323,DZ CD 120mg Capsule
63324,Defloset 6mg Tablet
63325,Dalflox Mzs Oral Suspension
63326,Drowell 50mg Injection
63327,Dol Proxyvon 50mg Capsule SR
63328,D Prim 2mg/25mg Tablet
63329,DI-Loxy 250mg/250mg Tablet
63330,Dolospan 100mg Injection
63331,Dexkof Syrup
63332,Dulotrac 20mg Tablet
63333,Doxamil 50 Tablet
63334,DavaIndia Ramipril+Hydrochlorothiazide 5mg/12.5mg Tablet
63335,Dovacef 200mg Tablet DT
63336,Desatax O 100mg Tablet
63337,Duocidal DS 800mg/160mg Tablet
63338,Dantil 4mg Tablet
63339,Digemor Syrup Saunf
63340,Domazol 10mg/40mg Tablet
63341,Dicloma 75mg Injection
63342,Drosym 80mg/250mg Tablet
63343,Diocold Oral Suspension
63344,Dolgest 200 Soft Gelatin Capsule
63345,Dichill SP 50mg/325mg/15mg Tablet
63346,Dv Zole 40mg Tablet
63347,Decatrilon 25mg Injection
63348,Droxef LB 500mg Tablet
63349,Dawcef O 500mg Tablet
63350,Defryl 6mg Tablet
63351,Dikart 5 Cream
63352,Desjet 100mg Tablet
63353,Decasan 50mg Injection
63354,De Om 20mg Capsule
63355,Deoliv-SL Tablet
63356,Difin Forte Tablet
63357,D P Lol AT 5mg/50mg Tablet
63358,Delfidase-S Tablet
63359,Dolorgesic MR 100mg/325mg/250mg Tablet
63360,Dottrip 25mg Tablet
63361,Droxyceph 250mg Tablet
63362,Domzaris C 10mg/20mg Tablet
63363,Dof-A Capsule
63364,Dru Fast Injection
63365,Dalevo 10mg Tablet
63366,Denicol 0.5% Ear Drop
63367,Diver 40mg Injection
63368,Dylosure S 50mg/325mg/15mg Tablet
63369,Dizocuf AT Syrup
63370,Dromak Oral Drops
63371,Deflasym 6mg Tablet
63372,Domriv Drop
63373,Doxflo OZ 200mg/500mg Tablet
63374,Decamin 25mg Injection
63375,Dura 50mg Injection
63376,Diclocalm-MR Tablet
63377,Dromak Oral Drops
63378,Dilcare 50mg Tablet
63379,Doloroff 50mg Tablet
63380,Digerab 20mg Injection
63381,Dachi Tablet
63382,Dclorav S 50mg/10mg Tablet
63383,Dezone S 1000mg/500mg Injection
63384,Divavol 500mg Tablet
63385,Diclofiz SP 50mg/325mg/10mg Tablet
63386,Doxpre 10mg/10mg/2.5mg Tablet
63387,Dazone 6mg Oral Suspension
63388,Dioben 500mg Tablet
63389,Doxsym 50mg Syrup
63390,Drpan Tablet
63391,Dotson 4mg Injection
63392,Dicnos 75mg Injection
63393,Dewmox-CV Dry Syrup
63394,Dysim 100mg Tablet
63395,Digicof Syrup Sugar Free
63396,Decef-S 1.5 Injection
63397,Doxivin 50mg Dry Syrup
63398,Doxoz-MT 400mg/10mg Tablet
63399,Duroxyl 250mg Tablet
63400,Duratuf 50mg Injection
63401,Decadian 25mg Injection
63402,D Glim 2mg Tablet
63403,Drotayew M 80mg/250mg Tablet
63404,Decandrol 50mg Injection
63405,Dicine 300mg Injection
63406,Dromik DM 80mg/250mg Tablet
63407,Don S 50 mg/500 mg/10 mg Tablet
63408,Dlosart H 50mg/12.5mg Tablet
63409,Dot 2mg Injection
63410,Diclofar SP 50mg/325mg/15mg Tablet
63411,Duecip 500mg Tablet
63412,Derma-GN Cream
63413,Dicon 2 Drop
63414,Deron 4mg Tablet
63415,Domeco 2500 Injection
63416,Defcept 6mg Tablet
63417,Drozoc-MF Tablet
63418,Diflomol SP 50mg/325mg/15mg Tablet
63419,Dividom-O Capsule
63420,Desjet 50mg Tablet
63421,Duricef Kid Tablet
63422,Daftal Plus 50mg/500mg Tablet
63423,Defsier 6mg Tablet
63424,Dazum 500 Tablet
63425,Dutaxel 30mg Injection
63426,Dygesic-AQ Injection
63427,Demox CV 250 mg/125 mg Tablet
63428,Demopar M Suspension
63429,Dalflox-OZ Tablet
63430,Demoxin Plus 250 mg/250 mg Tablet
63431,Dayone 20mg Capsule
63432,Diclomate MR 250mg/50mg/325mg Tablet
63433,Delpride M 2mg/500mg Tablet
63434,Diclojet Plus 50mg/10mg Tablet
63435,Drzeth 500 Tablet
63436,Dexpure 10mg Injection
63437,Droxycad 125mg Tablet
63438,Doxel 80mg Injection
63439,Dotburg M 80mg/250mg Tablet
63440,Daztree 120mg Tablet
63441,Defvis 18 Tablet
63442,Discarb 25mg Tablet
63443,Dizapear D Syrup
63444,Dense Syrup
63445,DS 15 Plus 100 mg/15 mg Tablet
63446,Dobelief 500mg Capsule
63447,Decadurakop 25mg Injection
63448,Delpod 50mg Tablet DT
63449,Dolphen 100mg Injection
63450,Doevil-M 1000 Tablet
63451,Dakmol-AQ Injection
63452,Dalea 6mg Tablet
63453,Darcy 25 Injection
63454,Doxocef T 1000mg/125mg Injection
63455,Docsef 50mg Tablet
63456,Dalprox 50mg Tablet DT
63457,Dracyp Syrup
63458,Deconix 25mg Injection
63459,Daoryl 2mg Capsule
63460,Digo MN 80mg/500mg Tablet
63461,Dicloemm 75mg Injection
63462,Dicor 25mg Injection
63463,Dalbon Plus 50mg/325mg Tablet
63464,D Tail 80mg Injection
63465,Dimpy 1mg/ml Suspension
63466,Droxitch 25mg Tablet
63467,Dicor 25mg Injection
63468,Digo MN 80mg/500mg Tablet
63469,Droxyl 125mg Tablet
63470,Dalbon Plus 50mg/325mg Tablet
63471,Dykiz-P Tablet
63472,Dobunex 250mg Injection
63473,Dorit 40mg Injection
63474,Dofec S 50 mg/10 mg Tablet
63475,Deconix 25mg Injection
63476,Dicloemm 75mg Injection
63477,Daoryl 2mg Capsule
63478,Disdac 1.37gm Oral Suspension
63479,D Cet 10mg Tablet
63480,DavaIndia Diltiazem 120mg Tablet
63481,Droxal 500mg Tablet
63482,Drojas-MF 80mg/250mg Tablet
63483,Dermhit Cream
63484,Dompital 1mg Oral Drops
63485,Desifer 100mg Injection
63486,Difol Forte 250mg/50mg/325mg Tablet
63487,Dymol MR Tablet
63488,Dicfen C Tablet
63489,Diwot 75mg Injection
63490,Defzo 30mg Tablet
63491,Delave 6mg Tablet
63492,Difirn 50mg Capsule
63493,Dcoxy P Oral Suspension
63494,Dipac 250mg/50mg/325mg Tablet
63495,Difin Plus 50mg/500mg Tablet
63496,Diltp 60mg Tablet
63497,Diren-GM Tablet
63498,Difol Forte 250mg/50mg/325mg Tablet
63499,Dcoxy P Oral Suspension
63500,Dipac 250mg/50mg/325mg Tablet
63501,Dioflox TZ 200 mg/600 mg Tablet
63502,Dencort 40mg Injection
63503,Damlin-M 750mcg/75mg Capsule
63504,Deflaz Tablet
63505,Deaxn 0.5mg/10mg Tablet
63506,Dicloeez SP 50mg/15mg Tablet
63507,Dinafex 120mg Tablet
63508,D-Cuf Syrup
63509,DOXOGOLD 50 MG INJECTION
63510,Dipax 5mg Tablet
63511,Dyklox Tablet
63512,Daoryl M 1mg/500mg Tablet
63513,Dextrofex Syrup
63514,Doreb 20mg Tablet
63515,Dolodor 20mg Tablet
63516,Doxylonex Tablet
63517,Droxyla 250mg Tablet
63518,Delpod 200mg Tablet DT
63519,Dmox 500mg Capsule
63520,Defowish 30mg Tablet
63521,Dolfet P 50mg/325mg Tablet
63522,Dyamide 20 Tablet
63523,DavaIndia Metformin+Teneligliptin 1000mg/20mg Tablet SR
63524,DavaIndia Betahistine 8mg Tablet
63525,Diclomet S 50mg/325mg/10mg Tablet
63526,Dmox 500mg Capsule
63527,Dixaid P 50mg/325mg Tablet
63528,Desatax S 1000 mg/500 mg Injection
63529,Dicsol SP 50mg/10mg Tablet
63530,Delpoceft OD 400 mg/400 mg Tablet
63531,Diseflox-OZ Tablet
63532,Dicnil 75mg Injection
63533,Dicloric 50mg Tablet
63534,Deplug-CV Tablet
63535,Deca 50mg Injection
63536,Defme Oral Suspension
63537,Dilatic-X Syrup
63538,Dapovib Gel
63539,Deflot Suspension
63540,Dipiten 20mg Tablet
63541,Dicosar MR 250mg/50mg/325mg Tablet
63542,Depcoxib TH 60mg/4mg Tablet
63543,Droclox CV 500mg/125mg Tablet
63544,Dbendazole Plus 6mg/400mg Tablet
63545,Damlin 1500 Injection
63546,Dekan 150mg Tablet
63547,Decanec 25mg Injection
63548,Dazy 200mg Oral Suspension
63549,Dastron 2mg Syrup
63550,Doloage 20mg Tablet
63551,Diclones AQ 75mg Injection
63552,Dilmox 500mg Capsule
63553,Dicloplec P 50mg/325mg Tablet
63554,Danemox 125mg Tablet
63555,Diplostate 20mg Tablet
63556,D-Cuf Syrup
63557,Dyamide 20 Tablet
63558,Defowish 30mg Tablet
63559,Dmox 500mg Capsule
63560,Dolfet P 50mg/325mg Tablet
63561,Dixaid P 50mg/325mg Tablet
63562,DavaIndia Betahistine 8mg Tablet
63563,DavaIndia Metformin+Teneligliptin 1000mg/20mg Tablet SR
63564,Diclomet S 50mg/325mg/10mg Tablet
63565,Delpod 200mg Tablet DT
63566,Dicsol SP 50mg/10mg Tablet
63567,Delpoceft OD 400 mg/400 mg Tablet
63568,Delcold Plus Syrup
63569,Duofast Oxipule
63570,Disolis Syrup
63571,Digesun Oral Suspension Mint
63572,Derihaler 200mg Respicap
63573,Defvis 30 Tablet
63574,Dexiva Syrup
63575,Decline 25mg Injection
63576,Drabe D 10mg/20mg Tablet
63577,Dilbro Tablet
63578,Doloby Plus 100mg/500mg Tablet
63579,Diarol  100mg/100mg Sachet
63580,Delfidase 75mg Injection
63581,Dortsil 80mg Tablet
63582,Diaox Plus 200mg/500mg Tablet
63583,Domtop 1mg/ml Suspension
63584,Declocap P 50mg/325mg/15mg Tablet
63585,Duther 150mg Injection
63586,Declocap P 50mg/325mg/15mg Tablet
63587,Duther 150mg Injection
63588,DILTISYN 60MG TABLET
63589,Dexolam 0.25mg Tablet
63590,Drpg 15 Tablet
63591,Dualflam 400mg/333mg Tablet
63592,Deralin-M 1mg/500mg Tablet
63593,Dellin 250mg Capsule
63594,D Prime 500mg Tablet
63595,Dyranil 250mg/300mg Tablet
63596,Dolbinac MR 250mg/50mg/325mg Tablet
63597,Damed 50mg Injection
63598,Deceff 1500 Injection
63599,Dronam 40mg Injection
63600,Diberyl PM 1mg/500mg/15mg Tablet
63601,Drafeb 40mg Tablet
63602,DavaIndia Ramipril 10mg Tablet
63603,Dixone 250mg Injection
63604,Dypex MR 250mg/50mg/325mg Tablet
63605,Doxodot 80mg Tablet
63606,Dicmo A 80mg/100mg Tablet
63607,Dalceft S 250mg/125mg Injection
63608,Dalprox CV 200mg/125mg Tablet
63609,Doxlance Dry Syrup Mango
63610,Dezone S 500mg/500mg Injection
63611,Dropenem 1000mg Injection
63612,Deefix CV 200mg/125mg Tablet
63613,Doxmin CC 100mg/62.5mg Tablet
63614,Drotis 40mg Injection
63615,Docsef Dry Syrup
63616,Deefix CV 200mg/125mg Tablet
63617,Deczone-S 500mg/250mg Injection
63618,Docsef Dry Syrup
63619,Dec-Ombolin 25mg Injection
63620,Digi OZ 500mg Infusion
63621,Deflaz HL 6mg Tablet
63622,Daltopress AT 5mg/50mg Tablet
63623,Drvilda 50mg Tablet
63624,Diared 1mg/500mg Tablet
63625,Drotis 40mg Injection
63626,Diogrip SP Tablet
63627,Deuro M 300mg/500mcg Capsule
63628,Dotafac A Tablet
63629,Darcort 10mg Injection
63630,Dikort G  2mg/500mg/15mg Tablet
63631,Diclom-P Tablet
63632,Diaserchem MSM 50mg/750mg/250mg Tablet
63633,Durab D 30mg/20mg Capsule SR
63634,Drotacyc M 80mg/250mg Tablet
63635,Depnac-SP Tablet
63636,Dorimon 80mg/500mg Tablet
63637,Diabecia 2mg/500mg/15mg Tablet ER
63638,Densor 50mg/10mg Tablet
63639,D Zenolin 25mg Injection
63640,Divigat Eye Drop
63641,Dicloryl Injection
63642,Draliv Infusion
63643,Divanet OD 1000mg Tablet
63644,Domden Suspension
63645,Diplifast 50mg/325mg/10mg Tablet
63646,Draliv Infusion
63647,Diplifast 50mg/325mg/10mg Tablet
63648,Deplife 5 Tablet
63649,Docofer 20mg Injection
63650,Deesolone 4mg Injection
63651,Dolodik 100 mg/500 mg Tablet
63652,Delpodol P 325mg/37.5mg Tablet
63653,Defnip 30 Tablet
63654,Dicodic MR 250mg/50mg/325mg Tablet
63655,Diclodol 50mg/500mg Tablet
63656,Dorclick SP 50mg/10mg Tablet
63657,Dorap 250mg Injection
63658,Desizon T 1000mg/125mg Injection
63659,Doropod 200mg Tablet DT
63660,Dithro 250 Tablet
63661,Deltaspas Plus 20mg/250mg Tablet
63662,Decorax 25mg Injection
63663,Diclomoto-MR Tablet
63664,Domsi Oral Suspension
63665,Dolcin 1.5mg Tablet
63666,Dolatom P 37.5mg/325mg Tablet
63667,Doxopex M 400mg/10mg Tablet
63668,Dicloact 50mg Tablet
63669,Dictamol 50mg/500mg Tablet
63670,Docezap 20mg Injection
63671,Dysnilox 400mg/600mg Tablet
63672,Delroff 25mg Tablet
63673,DV Cef CV 200mg/125mg Tablet
63674,Ditracid Oral Suspension
63675,Dalnac-SP Tablet
63676,D Bio MR 250mg/50mg/325mg Tablet
63677,Dilotra SP 50mg/325mg/10mg Tablet
63678,Docezap 20mg Injection
63679,Decapic 25mg Injection
63680,Domperistal 10mg Tablet
63681,Debex-GM Cream
63682,Dazdolac 400mg Tablet
63683,Deomic 500mg Injection
63684,Dalaz 6mg Tablet
63685,Domitin 1mg/ml Syrup
63686,Ditracid Oral Suspension
63687,Dynacil Plus 250mg/250mg Capsule
63688,Dicloact 50mg Tablet
63689,Dalnac-SP Tablet
63690,Dysnilox 400mg/600mg Tablet
63691,Dictamol 50mg/500mg Tablet
63692,DV Cef CV 200mg/125mg Tablet
63693,Diaglumik M 750mg/50mg/250mg Tablet
63694,Diexomet G 1mg/500mg Tablet PR
63695,Defglu 30mg Tablet
63696,Dicdic 20mg/50mg Tablet
63697,Divitrop 9mcg Divicap
63698,Diloris SP 50mg/325mg/10mg Tablet
63699,Diaster M 50mg/750mg/250mg Tablet
63700,Devo-Relief 90mg Tablet
63701,D Dec SP 50mg/10mg Tablet
63702,Drospin M 80mg/250mg Tablet
63703,Dilocor 30mg Tablet
63704,Dalstate 40mg Tablet
63705,Dicloneed 50 mg/500 mg Tablet
63706,Defglu 30mg Tablet
63707,Dsulide P 100mg/325mg Tablet
63708,Deecip-TZ Tablet
63709,Durasal 8mg Capsule
63710,Dicdic 20mg/50mg Tablet
63711,Divalpro 1000mg Tablet XR
63712,Dalstate 40mg Tablet
63713,Dicla P 50mg/500mg Tablet
63714,Drospin M 80mg/250mg Tablet
63715,Dysel MR 250mg/50mg/325mg Tablet
63716,Dilocor 30mg Tablet
63717,Diclotech SP Tablet
63718,Durof Tablet
63719,Dorin 10mg/10mg Tablet
63720,Dicloneed 50 mg/500 mg Tablet
63721,Diclohil A 100 mg/500 mg Tablet
63722,Decofact 25mg Injection
63723,Dilt 30mg Tablet
63724,Dromon-MF 80mg/250mg Tablet
63725,Dilser 50mg/10mg Tablet
63726,Dulocin 40mg Tablet
63727,Daze 10mg Tablet
63728,Debgone 80mg Tablet
63729,DavaIndia Sodium Valproate+Valproic Acid 200mg/87mg Tablet CR
63730,Dezopenam 500 Injection
63731,Dorinyx Injection
63732,Depapod CV 200mg/125mg Tablet
63733,D-Xone 250mg Injection
63734,Dalsix D 200mg/500mg Tablet
63735,Docser 200mg Tablet
63736,D-Xone 250mg Injection
63737,Duet Act 1mg/500mg Tablet SR
63738,Dalon 25mg Injection
63739,Diclok 100mg Tablet SR
63740,Dalbon-SP Tablet
63741,Drotalac 80mg/250mg Tablet
63742,Domcon 1mg/ml Syrup
63743,Doloroff AP 100 mg/500 mg Tablet
63744,Dian 50 Tablet
63745,Divojet DS 50mg Dry Syrup
63746,Doracef 1000mg Injection
63747,Defbest  6 Tablet
63748,Decpent 40mg Tablet
63749,Drocept DM 80mg/250mg Tablet
63750,Dilevocet 5mg Tablet
63751,Ducef 1500 Injection
63752,Dygyl Infusion
63753,Disquin 250mg Tablet
63754,Dyclover 25mg Injection
63755,Derfis 6mg Tablet
63756,Dipp 10mg Tablet
63757,Droact AC 80mg/100mg Tablet
63758,Drudrol 1000mg Injection
63759,Dolzy 25mg Injection
63760,DavaIndia Lisinopril 2.5mg Tablet
63761,Dobugen PFV 250mg Injection
63762,Dicloflow 75mg Injection
63763,Docenat 80mg Injection
63764,Drone 80mg/250mg Tablet
63765,Dilozol C Suspension
63766,Deflachi 6mg Tablet
63767,Durasalyn Drcm 200 mg/4 mg/8 mg Capsule
63768,Dompa D 30mg/40mg Capsule SR
63769,Decanim P Suspension
63770,Diclofit-AQ Injection
63771,Dezert 6 Tablet
63772,Dycip TZ 500mg/600mg Tablet
63773,Delmox 500mg Tablet
63774,Drofomax 80 mg/250 mg Tablet
63775,Deflek 6mg Tablet
63776,Dilmox CV 500 mg/125 mg Tablet
63777,Denrab D 30mg/20mg Capsule SR
63778,Drolon 25mg Injection
63779,Doxaz 80mg Injection
63780,Drflox 200 Tablet
