,name,
30811,Balzam PR 0.25mg/20mg Tablet,
30812,Banscab 5% Soap,
30813,Bolostat-MF 500mg/250mg Tablet,
30814,Balzam PR 0.25mg/20mg Tablet,
30815,Broadcef S 1000mg/500mg Injection,
30816,Betcam 20mg Tablet MD,
30817,Biotrix 500 Injection,
30818,Baxizid 1000mg Injection,
30819,Benim P Oral Suspension,
30820,Bbcef T 1000mg/125mg Injection,
30821,Btcef CV 200mg/125mg Tablet,
30822,Bigxime O 50mg Oral Suspension,
30823,Betafyllin 400mg Tablet,
30824,Bactiflex 250mg Tablet,
30825,Bazince 100mg Suspension,
30826,Bruiser S 250mg/125mg Injection,
30827,Braclin 300mg Injection,
30828,Biogesic  Kid 50mg Tablet,
30829,Boxstat 80 Tablet,
30830,Betagail Cream,
30831,Bevoprox 12.5mg Injection,
30832,Biomox Kid 125mg Tablet,
30833,Baxond 2mg Drop,
30834,Bupozen 300mg Tablet,
30835,Barb D 15mg/10mg Tablet,
30836,Brexdol-P Tablet,
30837,Brikain 500mg Injection,
30838,Bendifer 400mg Tablet,
30839,B Glox Cream,
30840,Blusom D 30mg/40mg Capsule SR,
30841,Bufare 1000mg Suspension,
30842,Bufare 1000mg Suspension,
30843,Brikain 500mg Injection,
30844,Blusom D 30mg/40mg Capsule SR,
30845,Bofloden T 200mg/600mg Tablet,
30846,Blacin OZ 200mg/500mg Tablet,
30847,Blunim MR 100mg/2mg Tablet,
30848,Btfex 180mg Tablet,
30849,Basefox 200mg Tablet,
30850,Bacdroxyl 250mg Tablet,
30851,Bocin OZ 200mg/500mg Tablet,
30852,Bioet 0.5mg Tablet,
30853,Bevent 100mcg Easecaps,
30854,Broadcure 250mg/250mg Injection,
30855,Brigat 400mg Tablet,
30856,Baymox 250mg Tablet DT,
30857,Bpodox 100 Tablet DT,
30858,Bestin 8 Tablet,
30859,Beecefta 1000mg Injection,
30860,Biotax-O 50mg Tablet,
30861,Betaphil D Syrup,
30862,Bactosar Forte 250mg/125mg Injection,
30863,Bropod 100mg Tablet DT,
30864,Bactosar 500mg Injection,
30865,Burncef 1000mg Injection,
30866,Bencefi-CV Dry Syrup Strawberry,
30867,Bruiser TZ 1000mg/125mg Injection,
30868,Bactosar Forte 500mg/250mg Injection,
30869,Biomoxi 0.5% Eye Drop,
30870,Bonecef-S 1000mg/500mg Injection,
30871,Biotrix TZ 1000mg/125mg Injection,
30872,Blecef 100 DT Tablet,
30873,Bitoz-SB Injection,
30874,Barcef S 1.5gm Injection,
30875,Blucin 250mg Injection,
30876,Balcure 750mcg/75mg Capsule,
30877,Bilaxo 40mg Tablet,
30878,Bioserra P 50mg/325mg/15mg Tablet,
30879,Borkuf L Syrup,
30880,Bolt 2500mcg Injection,
30881,Bazince 200mg Suspension,
30882,Bionac 25mg Injection,
30883,Benlonac-SR Tablet,
30884,B Jest 200mg Injection,
30885,Bonodec 25mg Injection,
30886,Brorab 20mg Tablet,
30887,Biorox Kid 50mg Tablet DT,
30888,Bevodec 25mg Injection,
30889,Broxin KID 125mg Tablet,
30890,BILACTAM FORTE 250MG/250MG INJECTION,
30891,Brex Expectorant,
30892,Broxib 120mg Tablet,
30893,Bulldose 200mg Tablet,
30894,Bestonim C Cream,
30895,Bixon-SB 1000mg/500mg Injection,
30896,Bester 75mg Injection,
30897,Bactsef 500mg/500mg Injection,
30898,Baromox Kid 125mg Tablet,
30899,Biodol AC 100mg/500mg Tablet,
30900,B-Nac 75mg Injection,
30901,Bitaquine 50mg Drop,
30902,Baromox Kid 125mg Tablet,
30903,Bactsef 500mg/500mg Injection,
30904,Bestonim C Cream,
30905,Bizen 750mg Tablet,
30906,Biodol AC 100mg/500mg Tablet,
30907,Baseican 2% Shampoo,
30908,Belrica 100mg Dry Syrup,
30909,Benperidool 10mg/20mg Capsule,
30910,Blospar 200mg Tablet,
30911,Btcef 50mg Tablet,
30912,Bluxone T 1000mg/125mg Injection,
30913,Befotrik T 1000mg/125mg Injection,
30914,Bestriaxon 1gm Injection,
30915,Baz 1000mg Injection,
30916,Bypsin D Tablet,
30917,Bactocliff Injection,
30918,Brexcef-AZ Tablet,
30919,Biopod 50mg Tablet,
30920,Biocefmix-O Dry Syrup,
30921,Belkind 500mg Tablet,
30922,Btpod 100mg Tablet,
30923,Bellocef 100mg Tablet,
30924,Basetel AMH 40mg/5mg/12.5mg Tablet,
30925,Bendiflam TH 100mg/4mg Tablet,
30926,Beconac 25mg Injection,
30927,Betalide 0.5mg Tablet,
30928,Brodclav 250mg/50mg Injection,
30929,Baselide 100mg Tablet,
30930,Beforab D 10mg/20mg Tablet,
30931,Bcuff AX Syrup,
30932,Belact CV 1000mg/200mg Injection,
30933,Babygest 100mg Injection,
30934,Beyclox 250mg/250mg Injection,
30935,Baselide 100mg Tablet,
30936,Biolinx 300mg Capsule,
30937,Beforab D 10mg/20mg Tablet,
30938,Beconac 25mg Injection,
30939,Brodclav 250mg/50mg Injection,
30940,Betasung 16 Tablet,
30941,Bglone 25 Injection,
30942,Btflam Suspension,
30943,Brisco AQ 75mg Injection,
30944,Becmycetin Ear Drop,
30945,Biocilin Kid 125mg Tablet,
30946,Bgnac-MR Tablet,
30947,Beatsart CH 40mg/12.5mg Tablet,
30948,Bipamol DS Suspension,
30949,Brimofine Eye Drop,
30950,Beerab-ISR 20mg/150mg Capsule,
30951,Bric 200mg Tablet DT,
30952,Brokinz-LS Oral Drops,
30953,Brifix-AZ Tablet,
30954,Biotrax S 250mg/125mg Injection,
30955,Bocef CV Dry Syrup,
30956,Betkrit 8mg Tablet,
30957,Bdiclo SP 50mg/325mg/15mg Tablet,
30958,Bofloden 50mg Syrup,
30959,Broxtid Syrup,
30960,Boldclav 1000mg/200mg Injection,
30961,Bye Vom Forte 10mg/10mg/2.5mg Tablet,
30962,Bosvo 0.2 Tablet,
30963,Bdiclo SP 50mg/325mg/15mg Tablet,
30964,Bye Vom Forte 10mg/10mg/2.5mg Tablet,
30965,Bropara-N Tablet,
30966,Betkrit 8mg Tablet,
30967,Blemic Forte Oral Suspension,
30968,Bofloden 50mg Syrup,
30969,Byepif SP 100mg/15mg Tablet,
30970,Bitof 100mg Tablet DT,
30971,Byetus DX Syrup,
30972,Bertin 1% Cream,
30973,Bactpar 125mg Oral Suspension,
30974,Beerab 20mg Tablet,
30975,Binamed 250 Tablet,
30976,Bekker Oral Suspension,
30977,Btcef 50mg Oral Suspension,
30978,Brepod CV 200mg/125mg Tablet,
30979,Bactiraze 250mg Tablet,
30980,Bre ON 2mg Dry Syrup,
30981,Bencold 5mg/325mg/5mg Tablet,
30982,Bactof OZ 200 mg/500 mg Suspension,
30983,Bruclav 200 mg/28.5 mg Dry Syrup,
30984,Benlonac TP 4mg/100mg/325mg Tablet,
30985,Besithro 250 Tablet,
30986,Bulldose 400mg Tablet,
30987,Bixori 120 Tablet,
30988,Bludrox LB 250 mg/60 mg Tablet,
30989,Bthro 500mg Tablet,
30990,Bemox DX 250mg/250mg Capsule,
30991,Betar 16 Tablet,
30992,Bioart 60mg Injection,
30993,Beethom 1000mg Tablet,
30994,Brigat 200mg Tablet,
30995,Bepone 20mg Injection,
30996,Btcef DS 100mg Oral Suspension,
30997,Betaceﬁ 100mg Tablet DT,
30998,Bropod CV Dry Syrup,
30999,Benzax-F 0.25mg/20mg Tablet,
31000,Btzin D 15mg/20mg Tablet,
31001,Bendiflox OZ 200mg/500mg Tablet,
31002,Bruclav 1000 mg/200 mg Injection,
31003,Bituflox 200mg Tablet,
31004,Bpace H 2.5 mg/12.5 mg Tablet,
31005,Bactiraze 200mg Suspension,
31006,Bactiquin 100mg Tablet,
31007,Bidoxil 250mg Tablet,
31008,Beny 200mg Syrup,
31009,Bampnim-Plus Tablet,
31010,Bioglita M 30 mg/500 mg Tablet,
31011,Blaz APS 100mg/325mg/15mg Tablet,
31012,Bitpan L 75mg/40mg Capsule SR,
31013,Bemoxin CV 500mg/125mg Tablet,
31014,Bitnac RZ 200mg/20mg Capsule SR,
31015,Beelor-P 8mg/500mg Tablet,
31016,Bond Injection,
31017,Biogat 400mg Tablet,
31018,Bronsim Syrup,
31019,Bepone I 20mg/150mg Capsule SR,
31020,Bepone 20mg Tablet,
31021,Bipnolol Plus 40mg/5mg Tablet,
31022,Bronfix 100 Tablet DT,
31023,Biopod AZ 200mg/250mg Tablet,
31024,BRICACEF 100 MG/62.5 MG TABLET DT,
31025,Bardflu 150mg Tablet,
31026,Blenac P 100mg/325mg Tablet,
31027,Bacban S Capsule,
31028,Blupod 50mg Dry Syrup,
31029,Brilldex P Syrup,
31030,Bof OD 200mg/500mg Tablet,
31031,Bizid 80mg Tablet,
31032,Bitugesic Plus Suspension,
31033,BIOSOX 10MG TABLET,
31034,Babygest Depot 500mg Injection,
31035,Betafed 16 Tablet,
31036,Brifcort Oral Suspension,
31037,Betzet-AM 5mg/75mg Tablet,
31038,Bioser D 50mg/10mg Tablet,
31039,Bio Nim 100mg Tablet,
31040,Betkryp 16mg Tablet,
31041,Bet Q 500mg/125mg Tablet,
31042,Bacticef O Syrup,
31043,Brenac MR 100mg/325mg/250mg Tablet,
31044,Beltob 80mg Injection,
31045,Bactiquin Suspension,
31046,Boxstar 40 Tablet,
31047,Biturab D 10mg/20mg Tablet,
31048,Brotokan CV Oral Suspension,
31049,Blozam 20mg Tablet,
31050,Benim 50mg Oral Suspension,
31051,Bendabet Oral Suspension,
31052,Bonaxil 500mg Tablet,
31053,Bekker CF 200mg/200mg Tablet,
31054,Bindol 5mg Tablet,
31055,Bacozon S 1000mg/500mg Injection,
31056,Bendabet Oral Suspension,
31057,Bocef AZ 200mg/250mg Tablet,
31058,Biopod 50mg Dry Syrup,
31059,Benim 50mg Oral Suspension,
31060,Besixime 100 DT Tablet,
31061,Batlen 4mg Tablet,
31062,Biothrot 150mg Tablet,
31063,Bycold NF 1 mg/125 mg/2.5 mg Syrup,
31064,Buceff 50mg Tablet DT,
31065,Blacip-TZ 500mg/600mg Tablet,
31066,Biobid TZ 200mg/600mg Tablet,
31067,Boff Syrup,
31068,Barocip TZ 500mg/600mg Tablet,
31069,Breetel 80 Tablet,
31070,Bidspas Tablet,
31071,Bliz 0.25mg Tablet,
31072,Betaz 1gm Injection,
31073,Biogat Oral Drops,
31074,Bampril H 5mg/12.5mg Tablet,
31075,Bitdox 25mg Tablet,
31076,Bactomax 1000mg/200mg Injection,
31077,Bypain SP 50mg/325mg/15mg Tablet,
31078,Bruiser S 500mg/250mg Injection,
31079,Blupod AZ 200mg/250mg Tablet,
31080,Bactoking 250mg/125mg Injection,
31081,Brefix CV 200mg/125mg Tablet,
31082,Blepod 100mg Dry Syrup,
31083,Baroxime 50mg Tablet DT,
31084,Bend 200mg Suspension,
31085,Biomika 100mg Injection,
31086,Bgmont-LC Syrup Orange,
31087,Bendup Suspension,
31088,Biopod LV 200mg/250mg Tablet,
31089,Bilclav 1000 mg/200 mg Injection,
31090,Boosti Clav 500 mg/125 mg Tablet,
31091,Bardazi 250mg Tablet,
31092,Babygest Depot 250mg Injection,
31093,Bisflu 150mg Tablet,
31094,Btaz 250mg Tablet,
31095,Bendase C Capsule,
31096,Blesyl 500mg Tablet,
31097,Bonmycin 250 Tablet,
31098,Byclav CV 1000mg/200mg Injection,
31099,Blemon-L Syrup,
31100,Biomoxil 250mg Capsule,
31101,Bramadol 50mg Injection,
31102,Binitac 150mg Tablet,
31103,Bric 50mg Dry Syrup,
31104,Bekker OZ Oral Suspension,
31105,Bify 16mg Tablet,
31106,Belrica 100 Tablet DT,
31107,Bonecef-S 250mg/125mg Injection,
31108,Boonxon S 500mg/250mg Injection,
31109,Benoking 250 mg/125 mg Injection,
31110,Betagesic ASP 100mg/325mg/15mg Tablet,
31111,Btcid D 10mg/20mg Capsule,
31112,Bro Cef 750mg Injection,
31113,Btcid D 10mg/20mg Capsule,
31114,Brainox 1200mg Tablet,
31115,Bacixit 500mg Capsule,
31116,Bax CV 300mg Injection,
31117,Britvog M 500mg/0.2mg Tablet,
31118,Bulldose TZ 200mg/600mg Tablet,
31119,Benprazole-D Capsule,
31120,Bonsartan H 80mg/12.5mg Tablet,
31121,Bitpara 250mg Oral Suspension,
31122,Betaclox D 250mg/250mg Capsule,
31123,Betavog 0.2mg Tablet MD,
31124,Bekker 200mg Tablet,
31125,Brachy Expectorant,
31126,Bekker OZ 200mg/500mg Tablet,
31127,Biof Oral Suspension,
31128,Bypain-S10 Tablet,
31129,Bectolox 125mg/125mg Capsule,
31130,Bectopar 500mg/500mg Injection,
31131,Befotrik S 250mg/125mg Injection,
31132,Bactiquin 300mg Tablet,
31133,Belrab L 75mg/20mg Capsule SR,
31134,Bikzit 500mg Tablet,
31135,Betarabi A 200mg/20mg Capsule SR,
31136,Bacticef 750mg Tablet,
31137,Blentop 40mg Injection,
31138,Betacillin 250mg Capsule,
31139,Brexulid-P Tablet,
31140,Blentop D 30mg/40mg Capsule SR,
31141,Blapanto-D 10mg/40mg Tablet,
31142,Blentop D 30mg/40mg Capsule SR,
31143,Bremox LB 250mg Capsule,
31144,Benout 400mg Tablet,
31145,Benpot-D Tablet,
31146,Blapanto-D 10mg/40mg Tablet,
31147,Bay Serra 100mg/15mg Tablet,
31148,Bisulide P 100mg/500mg Tablet,
31149,Bampzis 10mg Tablet,
31150,Beethom 800mg Tablet,
31151,B Zone S 250mg/125mg Injection,
31152,Bullfix 200mg/600mg Tablet,
31153,Bexim O 50mg Tablet,
31154,Benrod 200mg/5ml Oral Suspension,
31155,Bectacef 125mg Tablet DT,
31156,Brodcin 250mg Injection,
31157,Blocin 250mg Injection,
31158,Buwin Plus 400mg/500mg/50mg Tablet,
31159,Bye-Cold-DS Oral Suspension,
31160,Bacper 500mg/500mg Injection,
31161,Brenim P 100mg/325mg Tablet,
31162,Baroflox TZ 200mg/600mg Tablet,
31163,Blemic D 80mg/250mg Tablet,
31164,Bardmoxy Capsule,
31165,Blecort 6mg Oral Suspension,
31166,Bistrorab 20mg Tablet,
31167,Broadbact 100mg Tablet DT,
31168,Bekker M Oral Suspension,
31169,Bither 150mg Injection,
31170,Brilivog M 500mg/0.3mg Tablet SR,
31171,Bill Cef SB 250mg/125mg Injection,
31172,Biofalcy-L 80mg/480mg Tablet,
31173,Blefate 1000mg Syrup,
31174,Bikzit 250mg Tablet,
31175,Bactoking AZ 500mg Tablet,
31176,Bidrox 500mg Tablet,
31177,Beclogen CG Cream,
31178,Barflox 200mg Tablet,
31179,Betmox-CV Dry Syrup,
31180,Brimox 250mg Tablet DT,
31181,Bestonim S 100mg/15mg Tablet,
31182,Beryfit 50mg Syrup,
31183,Bros-LS Expectorant,
31184,Brilivog M 500mg/0.2mg Tablet SR,
31185,B Pod 50mg Tablet,
31186,Baxone 1000mg Injection,
31187,Basicef 1000mg Injection,
31188,Bahutcef-SL 500mg/500mg Injection,
31189,Blegab P 750mcg/75mg Capsule,
31190,Bactorax 50mg Oral Suspension,
31191,Back Cold Tablet,
31192,Betaduo-Kid Dry Syrup,
31193,Benodik CP 250mg/50mg/325mg Tablet,
31194,Blacip 500mg Tablet,
31195,Bremec PG 750mcg/75mg Capsule,
31196,Boffidine Ointment,
31197,Brox G Syrup,
31198,Biklin 500mg Injection,
31199,Beeart-L 80mg/480mg Tablet,
31200,Biotrany 100mg Injection,
31201,Bekpod 50 Dry Syrup,
31202,Biklin 500mg Injection,
31203,Bekpod 50 Dry Syrup,
31204,Biomex 50mg Dry Syrup,
31205,Bionozia J 0.05% Nasal Drops,
31206,Bendiflox 200mg Tablet,
31207,Bekacin 100mg Injection,
31208,Benmole TZ 100mg/2mg Tablet,
31209,Binflox 200mg Tablet,
31210,Besturab D 30mg/20mg Capsule,
31211,Betacypro Plus Syrup,
31212,Bactomax CV Duo Dry Syrup,
31213,Bpsartan 80mg Tablet,
31214,Biklin 250mg Injection,
31215,Beglat 400mg Tablet,
31216,Biocefmix 100mg Tablet DT,
31217,Breepod 50mg Dry Syrup,
31218,Brorab 20mg Injection,
31219,Basebard 10mg Tablet,
31220,Bax CV 1000 mg/200 mg Injection,
31221,Besart H 50mg/12.5mg Tablet,
31222,Blosave 250mg Tablet,
31223,Biosartan H 50 mg/12.5 mg Tablet,
31224,Blapanto 40mg Tablet,
31225,Bioamika 250mg Injection,
31226,Bleflox Oral Suspension,
31227,Btaz 100mg Oral Suspension,
31228,Betapress 100mg Tablet XL,
31229,Basiclave Syrup,
31230,Biotram PD Tablet,
31231,Bactwin 1 Injection,
31232,Biotram PD Tablet,
31233,Bid 500mg Tablet,
31234,Bepone L 75mg/20mg Capsule SR,
31235,Brifix 100 DT Tablet,
31236,Bio Flo TZ 200mg/600mg Tablet,
31237,Bacdroxyl 500mg Tablet,
31238,Bpgest Plus 100mg/500mg Tablet,
31239,Brotokan DC 250mg/250mg Capsule,
31240,Bonclox 250mg/250mg Capsule,
31241,Bofloden 400mg Tablet,
31242,Banworm 400mg Tablet,
31243,Beeart AB 150mg Injection,
31244,Bay MF 850mg Tablet,
31245,Bayumont LC Kid Oral Suspension,
31246,Brenac TH 100mg/4mg Tablet,
31247,Billcet LM Oral Suspension,
31248,Balpod 100mg Syrup,
31249,Barec-LS Capsule,
31250,Betagesic 250mg Oral Suspension,
31251,Binflox OZ 200mg/500mg Tablet,
31252,Bythro 50mg Suspension,
31253,Bionozia Nasal Drops,
31254,Brilivog 0.2 Tablet,
31255,Benimcold Tablet,
31256,Bypain 75mg Injection,
31257,Biogalin M 750mcg/75mg Capsule,
31258,Basicef S 250mg/125mg Injection,
31259,Bencef-SB 375 Injection,
31260,Bill Cef 500mg Injection,
31261,Brex S Expectorant,
31262,Bicllin 250mg/250mg Capsule,
31263,Bleena Injection,
31264,Bacixit C 250mg/250mg Capsule,
31265,Blaz NP 100mg/325mg Tablet,
31266,Brotokan CV 500mg/125mg Tablet,
31267,Bendup 400mg Tablet,
31268,Bgmont LC Kid 2.5mg/4mg Tablet,
31269,Broflex Nasal Drops,
31270,Bioxon 250mg Injection,
31271,Bampzis 25mg Tablet,
31272,Benzax 0.25mg Tablet,
31273,Betamlo AT 5mg/50mg Tablet,
31274,Broadtek 500mg Tablet,
31275,Biothest Tablet,
31276,Brazo-IT 20mg/150mg Capsule,
31277,Bodimox CV Dry Syrup,
31278,Bioamika 500mg Injection,
31279,Bardateno 5mg/50mg Tablet,
31280,Bleflox OZ Oral Suspension,
31281,Blefen-SP Tablet,
31282,Blemin 1500mcg Injection,
31283,Bay Serra 100mg/10mg Tablet,
31284,Bulldose TZ Suspension,
31285,Betasung 8mg Tablet,
31286,Bropara 250mg Syrup,
31287,Btclot Tablet,
31288,Bellocef 50mg Dry Syrup,
31289,Benzispot 5% Gel,
31290,Biotram 50mg Injection,
31291,Brenkof-AX Syrup,
31292,Bidrox 250mg Tablet DT,
31293,Bb Kast 4mg Tablet,
31294,Bleflam P Oral Suspension,
31295,Bioprox-CA 200mg/125mg Tablet,
31296,Bledec 25mg Injection,
31297,Blecef 50mg Dry Syrup,
31298,Boostim 200 mg/28.5 mg Suspension,
31299,Bectocos 4000mg/500mg Injection,
31300,Blecef AZ 200mg/250mg Tablet,
31301,Bledem 2mg Oral Drops,
31302,Benzispot 2.5% Gel,
31303,BR-Cold Oral Suspension,
31304,Blemol 250mg Oral Suspension,
31305,BR Gel Gel,
31306,Bicoba 1500 Injection,
31307,Brupsin Tablet,
31308,Broncozen G Syrup,
31309,Booster 50 Injection,
31310,Bicoba-FC 2500 Injection,
31311,Brupsin-D Tablet,
31312,Biozen D 30mg/20mg Capsule SR,
31313,Biozen 20mg Tablet,
31314,Beclomon Cream,
31315,Bilavel-M Tablet,
31316,Bilavel Tablet,
31317,Benzispot A Gel,
31318,Bimaton 0.03% Eye Drop,
31319,Bimaton T Eye Drop,
31320,Clexane 40mg Injection,
31321,Ceftum 500mg Tablet,
31322,Combiflam Tablet,
31323,Chymoral Forte Tablet,
31324,Clexane 60mg Injection,
31325,Clavam 625 Tablet,
31326,Calpol 650mg Tablet,
31327,Calpol 500mg Tablet,
31328,Cetrizine Tablet,
31329,Cyra-D Capsule,
31330,Cypon Syrup,
31331,Candid-B Cream,
31332,Cyclopam Tablet,
31333,Ciplox Eye/Ear Drops,
31334,Cheston Cold Tablet,
31335,Crocin Advance Tablet,
31336,Cremaffin Plus  Syrup Refreshing Sugar Free,
31337,Clindac A 1% Gel,
31338,Cefakind 500 Tablet,
31339,Crocin Advance Tablet,
31340,Claribid 500 Tablet,
31341,Citralka Liquid,
31342,Concor 5 Tablet,
31343,Cepodem XP 325 Tablet,
31344,Ciplox 500 Tablet,
31345,Concor COR 2.5 Tablet,
31346,Candid Mouth Paint,
31347,Cleargel AP Gel,
31348,Cefix 200 Tablet,
31349,Codistar-DX Cough Syrup,
31350,Covishield Vaccine,
31351,Cepodem 200 Tablet,
31352,Ciplox D Eye/Ear Drops,
31353,Crocin Pain Relief Tablet,
31354,Corex DX  Syrup,
31355,Covaxin Vaccine,
31356,Calpol T  Tablet,
31357,Clobenate-Gm Cream,
31358,Ciplar-LA 20 Tablet,
31359,Cilacar 10 Tablet,
31360,Clopitab Tablet,
31361,Cutisoft Cream,
31362,Ciplar 10 Tablet,
31363,Clopitab-A 75 Capsule,
31364,Cipladine Ointment,
31365,Corex T Cough Syrup,
31366,Clonafit 0.25mg Tablet,
31367,Cital Oral Liquid Sugar Free Sugar Free,
31368,Clonotril 0.5 Tablet,
31369,Candiforce 200 Capsule,
31370,Cefakind-CV 500 Tablet,
31371,Ciplox TZ  Tablet,
31372,Codistar 4mg/10mg Syrup,
31373,Colochicine 0.5mg Tablet,
31374,Candid Lotion,
31375,Cilacar  T Tablet,
31376,Ceftas 200 Tablet,
31377,Clonafit 0.5 MD Tablet,
31378,Cardivas 3.125 Tablet,
31379,Clearwax Ear Drop,
31380,Ciplar-LA 40 Tablet,
31381,Chericof Syrup,
31382,Cetil 500 Tablet,
31383,Cyclopam Suspension,
31384,Cifran 500 Tablet,
31385,Cyra Tablet,
31386,Candid Cream,
31387,Cameriv 10mg Tablet,
31388,Cardace 2.5 Tablet,
31389,Clonotril 0.25mg Tablet DT,
31390,Cremalax Tablet,
31391,Ceftum 250mg Tablet,
31392,Candid KZ Soap,
31393,Crotorax Cream,
31394,Corex DX  Syrup,
31395,CTD 6.25 Tablet,
31396,Clonafit Plus  Tablet,
31397,Cabgolin 0.5 Tablet,
31398,Candibiotic Plus Ear Drop,
31399,Clonafit Beta  Tablet,
31400,Clopilet Tablet,
31401,Carnisure 500 Tablet,
31402,Clopilet A 75 Capsule,
31403,Cidmus 50mg Tablet,
31404,Crina-NCR 10mg Tablet,
31405,Cordarone Tablet,
31406,Cofsils Cough Syrup,
31407,Critposa 18mg Injection,
31408,Candid-B Lotion,
31409,Cilacar 10 Tablet,
31410,CTD 12.5 Tablet,
31411,Clobeta GM Cream,
31412,Candiderma Plus  Cream,
31413,Candid-V Gel,
31414,Cip-Zox Tablet,
31415,Chymoral Plus Tablet,
31416,Candid-CL Vaginal Suppository,
31417,Colospa Tablet,
31418,Canditral 100 Capsule,
31419,Colimex  Oral Drops,
31420,Colospa Retard Capsule,
31421,Clobetamil G Cream,
31422,Chymoral-AP Tablet,
31423,Cefolac 200 Tablet,
31424,Clingen Forte  Vaginal Capsule,
31425,Carni-Q Tablet,
31426,Cardace 5 Tablet,
31427,Castor NF Cream,
31428,Cyra-LS Tablet SR,
31429,Cizaspa-X Tablet,
31430,Clostar-Gm Cream,
31431,Ciplactin Tablet,
31432,Codo Capsule,
31433,Candid Ear Drop,
31434,Cefoxim 500 Tablet,
31435,Cefakind 250 Tablet,
31436,Colospa X Tablet,
31437,Clexane 20mg Injection,
31438,Canditral 200 Capsule,
31439,Concor AM 5 Tablet,
31440,Cizumab 400 Solution for Infusion,
31441,CZ 3 Tablet,
31442,Claribid 250 Tablet,
31443,Cifran CT Tablet,
31444,Cloben G Cream,
31445,Ciplar 40 Tablet,
31446,Clopitab-CV 10 Capsule,
31447,Cintodac  Capsule,
31448,Candiforce 200 Capsule,
31449,Clopitorva 10 Capsule,
31450,Cremagel,
31451,Clavix-AS 75 Tablet,
31452,Chymoral Forte-DS Tablet,
31453,Clavam Dry Syrup,
31454,Calpol 250mg Peadiatric Oral Suspension,
31455,Clarigard  500 Tablet,
31456,Calpol Paediatric Drops,
31457,Clinwax Ear Drop,
31458,CYP-L Oral Solution,
31459,Cilacar 5 Tablet,
31460,Candid-V 6 Tablet ER,
31461,Clopivas 75 Tablet,
31462,Ciprobid 500 Tablet,
31463,Cetzine Tablet,
31464,Clear Gel,
31465,Calcium Sandoz Injection,
31466,Clarinova 500 Tablet,
31467,Cetil-CV 500 Tablet,
31468,Cresp 40 Injection,
31469,Cremaffin Plus  Syrup,
31470,Cetcip Tablet,
31471,Combiflam Suspension,
31472,Coelone 16mg Tablet,
31473,C Win Cream,
31474,Cyendiv 150mg Soft Gelatin Capsule,
31475,Clopivas AP 75 Tablet,
31476,Cofdex  Syrup,
31477,Candid TV Suspension,
31478,Corbis 5 Tablet,
31479,Cataspa Tablet,
31480,CMC Eye Drop,
31481,Cardivas 6.25 Tablet,
31482,Cabgolin 0.25 Tablet,
31483,Cilaheart 10 Tablet,
31484,Creon 25000 Capsule,
31485,Clarinova 250 Tablet,
31486,Cilacar 20 Tablet,
31487,Combigan Ophthalmic Solution,
31488,Corbis 2.5 Tablet,
31489,Clinsol Gel,
31490,Clonate-F Cream,
31491,Chericof-LS Syrup,
31492,Calpol 120mg Suspension,
31493,Cremaffin Fresh Tablet,
31494,Clopitab-A 150 Capsule,
31495,Cellcept 500mg Tablet,
31496,Colimex  Tablet,
31497,Cameriv 2.5mg Tablet,
31498,CPM 4mg Tablet,
31499,Candiforce 100 Capsule,
31500,Cansoft-CL Vaginal Suppository,
31501,Cintapro Tablet,
31502,Clohex Mouth Wash,
31503,Cialis 20mg Tablet,
31504,Cipralex 10mg Tablet,
31505,Cipla Inhaler,
31506,Colimex  Suspension,
31507,Cetzine Tablet,
31508,Cosvate G Cream,
31509,Corparin 40 Injection,
31510,Cancidas 50mg Injection,
31511,Cipladine 5% Powder,
31512,Candid Gold Dusting Powder,
31513,Cefadrox 500mg Tablet,
31514,Cloba 10 Tablet,
31515,Cidmus 100mg Tablet,
31516,Cordarone X Tablet,
31517,Ceflox Eye/Ear Drops,
31518,Cosvate-Gm Cream,
31519,Carvidon -MR Tablet,
31520,Canesten Cream,
31521,Cypon Oral Drops,
31522,Cheston Cold Total Tablet,
31523,Cresar AM Tablet,
31524,Carnitor 500 Tablet,
31525,Coversyl 4mg Tablet,
31526,Cetapin XR 500mg Tablet,
31527,Clonil 25mg Tablet,
31528,Cilnidipine 10mg Tablet,
31529,Cernos Gel,
31530,Clindac A Solution,
31531,Codox 100mg Capsule,
31532,Cefolac-O 200 Tablet,
31533,Clop-G Cream,
31534,Contiflo Icon 0.4mg Tablet PR,
31535,Cefoprox CV 325 Tablet,
31536,Calaptin 40 Tablet,
31537,Cirrosam 400 Tablet,
31538,Crestor 10mg Tablet,
31539,Cepodem-O Tablet,
31540,Cadoxy 100mg Capsule,
31541,Clop-GM Neo Cream,
31542,Cefakind-CV 250 Tablet,
31543,Codistar-DX Cough Syrup,
31544,Clavix Tablet,
31545,Cilacar-M 10/50 Tablet ER,
31546,Cipzen-D  Tablet,
31547,CZ 500mg/600mg Tablet,
31548,Cytolog Tablet,
31549,Calpol 250mg Peadiatric Oral Suspension Strawberry,
31550,Colistin Injection,
31551,Cetanil T Tablet,
31552,Cosmelite Cream,
31553,Candiforce 100 Capsule,
31554,CEPHALEXIN 250 MG TABLET,
31555,Cof Q Tablet,
31556,Codistar T Syrup,
31557,Clocip Cream,
31558,Candid Cream,
31559,Clopilet A 150 Capsule,
31560,Criz-M Tablet,
